Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
"LIVE-Boy-ntfs-utf-16-le.txt","RIVER 
BOM UTF 16 LE ====> «garçon« 2706 <==== ntfs Bay. KingCrab","/img_ss-win-07-25-18.dd/vol_vol7/ntfs/LIVE-Boy-ntfs-utf-16-le.txt","2018-07-24 23:15:16 CEST","2018-07-25 20:03:08 CEST","2018-07-25 20:03:08 CEST","2018-07-25 20:03:08 CEST",2444,Allocated,Allocated,unknown,,,text/plain,txt
LIVE-Boy-ntfs-utf-8.txt,"RIVER. Island

UTF8 ====> «garçon« 2705 <==== ntfs SEA Squid","/img_ss-win-07-25-18.dd/vol_vol7/ntfs/LIVE-Boy-ntfs-utf-8.txt","2018-07-24 23:15:16 CEST","2018-07-25 20:03:08 CEST","2018-07-25 20:03:08 CEST","2018-07-25 20:03:08 CEST",1179,Allocated,Allocated,unknown,,,text/plain,txt
"DELETED-Boy-fat-utf-16-be.txt","BOM UTF 16 BE ====> «garçon« 2695 <==== fat BlueGill","/img_ss-win-07-25-18.dd/vol_vol4/fat/DELETED-Boy-fat-utf-16-be.txt","2018-07-24 17:15:16 CEST","0000-00-00 00:00:00","2018-07-25 00:00:00 CEST","2018-07-25 14:02:26 CEST",2428,Unallocated,Unallocated,unknown,,,text/plain,txt
"DELETED-Boy-fat-utf-16-le.txt","BlueCrab 
BOM UTF 16 LE ====> «garçon« 2694 <==== fat Bay tuna","/img_ss-win-07-25-18.dd/vol_vol4/fat/DELETED-Boy-fat-utf-16-le.txt","2018-07-24 17:15:16 CEST","0000-00-00 00:00:00","2018-07-25 00:00:00 CEST","2018-07-25 14:02:26 CEST",2430,Unallocated,Unallocated,unknown,,,text/plain,txt
"LIVE-Boy-ntfs-utf-16-be.txt","Trout 
BOM UTF 16 BE ====> «garçon« 2707 <==== ntfs Bay Creek","/img_ss-win-07-25-18.dd/vol_vol7/ntfs/LIVE-Boy-ntfs-utf-16-be.txt","2018-07-24 23:15:16 CEST","2018-07-25 20:03:08 CEST","2018-07-25 20:03:08 CEST","2018-07-25 20:03:08 CEST",2390,Allocated,Allocated,unknown,,,text/plain,txt
"LIVE-Boy-exfat-utf-16-be.txt","Carp 
BOM UTF 16 BE ====> «garçon« 2699 <==== exfat SEA?","/img_ss-win-07-25-18.dd/vol_vol6/exfat/LIVE-Boy-exfat-utf-16-be.txt","2018-07-24 17:15:16 CEST","0000-00-00 00:00:00","2018-07-25 14:03:34 CEST","2018-07-25 14:03:35 CEST",2462,Allocated,Allocated,unknown,,,text/plain,txt
"DELETED-Boy-fat-utf-8.txt","BlueGill. Brook! 
UTF8 ====> «garçon« 2693 <==== fat BlueCrab","/img_ss-win-07-25-18.dd/vol_vol4/fat/DELETED-Boy-fat-utf-8.txt","2018-07-24 17:15:16 CEST","0000-00-00 00:00:00","2018-07-25 00:00:00 CEST","2018-07-25 14:02:26 CEST",1232,Unallocated,Unallocated,unknown,,,text/plain,txt
"LIVE-Boy-exfat-utf-16-le.txt","BlueGill 
BOM UTF 16 LE ====> «garçon« 2698 <==== exfat SHARK","/img_ss-win-07-25-18.dd/vol_vol6/exfat/LIVE-Boy-exfat-utf-16-le.txt","2018-07-24 17:15:16 CEST","0000-00-00 00:00:00","2018-07-25 14:03:34 CEST","2018-07-25 14:03:35 CEST",2452,Allocated,Allocated,unknown,,,text/plain,txt
LIVE-Boy-exfat-utf-8.txt,"BlueGill. 
UTF8 ====> «garçon« 2697 <==== exfat BlueCrab","/img_ss-win-07-25-18.dd/vol_vol6/exfat/LIVE-Boy-exfat-utf-8.txt","2018-07-24 17:15:16 CEST","0000-00-00 00:00:00","2018-07-25 14:03:34 CEST","2018-07-25 14:03:35 CEST",1249,Allocated,Allocated,unknown,,,text/plain,txt
"LIVE-Boy-fat-utf-16-be.txt","RIVER

BOM UTF 16 BE ====> «garçon« 2691 <==== fat SHARK
pond","/img_ss-win-07-25-18.dd/vol_vol4/fat/LIVE-Boy-fat-utf-16-be.txt","2018-07-24 17:15:16 CEST","0000-00-00 00:00:00","2018-07-25 00:00:00 CEST","2018-07-25 14:02:31 CEST",2454,Allocated,Allocated,unknown,,,text/plain,txt
